#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;x
EVTTOOLTIP63044;[This.GetTitledFirstName] is diplomatically informed of my decision;[This.Get_Le_TitledFirstName] est informé[This.Get_E] de façon diplomatique de votre décision.;[This.GetTitledFirstName] wird diplomatisch über meine Entscheidung informiert;;[This.GetTitledFirstName] es informado diplomáticamente de mi decisión;;;;;;;x
EVTDESC63043;Dear vassal,\n\nI fear that you have failed to convince me of the justice of your request. Regretfully, I cannot oblige you.\n\nYour liege,\n [From.GetTitledName];Ch[Root.GetErEre] vassal[Root.Get_E], \n\nVous n'avez malheureusement pas réussi à me convaincre de la légitimité de votre requête. Je regrette, mais je ne peux y répondre favorablement.\n\nVotre [From.GetLordLady] lige, \n[From.GetTitledName];Teurer Vasall,\nleider konntet Ihr mich nicht von der Rechtmäßigkeit Eures Anspruchs überzeugen. Bedauerlicherweise kann ich Euch nicht gefällig sein.\n\nEuer Lehnsherr,\n [From.GetTitledFirstName];;¡Querido vasallo! Me temo que no me has convencido de que tu petición sea justa. Lamento no poder complacerte.\n\nTu señor, [From.GetTitledFirstName];;;;;;;x
EVTOPTA63043;Disappointing;Décevant.;Enttäuschend;;Decepcionante;;;;;;;x
EVTOPTA63044;My liege is wise;M[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige est avisé[Root.Liege.Get_E].;Mein Lehnsherr ist weise;;Mi señor es sabio;;;;;;;x
EVTDESC63050;One of the guards is sympathetic enough to smuggle a letter out. Perhaps one of my friends can mediate my release...;Un garde a la gentillesse de faire sortir une lettre. Un de mes amis pourra peut-être intervenir pour me libérer...;Einer der Wächter ist mir so wohlgesonnen, dass er für mich einen Brief aus dem Kerker schmuggelt. Vielleicht kann einer meiner Freunde meine Freilassung erreichen ...;;Un guardia es lo bastante compasivo para sacar una carta a escondidas. Quizá algún amigo pueda mediar para que me liberen...;;;;;;;x
EVTOPTA63050;Compose a Letter;Je rédige une lettre.;Einen Brief aufsetzen;;Escribe una carta;;;;;;;x
EVTTOOLTIP63051;My letter is smuggled out to [This.GetBestName];Ma lettre a été envoyée [This.Get_only_au_Title][This.GetBestName].;Mein Brief wird zu [This.GetBestName] hinausgeschmuggelt;;Mi carta es entregada a escondidas a [This.GetBestName];;;;;;;x
EVTDESC63051;My dearest friend! I fear that my plight is terrible, I do not know for how long I can survive in this miserable dungeon. I beg of you, please intercede with [This.Liege.GetTitledFirstName] on my behalf.\n\nYour [GetFromRelation], [From.GetTitledFirstName];M[Root.GetOnA] très ch[Root.GetErEre] ami[Root.Get_E], \n\nMa situation est désespérée et j'ignore combien de temps je survivrai dans ce misérable cachot. Je vous supplie d'intercéder en ma faveur auprès [This.Liege.Get_du_TitledFirstName].\n\nVotre [GetFromRelation], [From.Get_le_TitledFirstName];Mein teurer Freund! Meine Not ist gar schrecklich, und ich weiß nicht, wie lange ich in diesem elenden Kerker überleben kann. Ich flehe Euch an, bitte erreicht an meiner statt bei [This.Liege.GetTitledFirstName] meine Freilassung.\n\nEuer [GetFromRelation], [From.GetTitledFirstName];;¡Mi querido amigo! Me temo que mi situación es terrible, no sé cuánto sobreviviré en esta miserable mazmorra. Te suplico que intercedas por mí ante [This.Liege.GetTitledFirstName].\n\nTu [GetFromRelation], [From.GetTitledFirstName];;;;;;;x
EVTOPTA63051;Ask for a Pardon;Demandez une grâce.;Begnadigung ersuchen;;Pide perdón;;;;;;;x
EVTOPTB63051;We are not that close;Nous ne sommes pas si proches.;So nahe stehen wir uns auch wieder nicht;;No somos tan amigos;;;;;;;x
EVTTOOLTIP63052;A letter is sent to [This.Liege.GetTitledFirstName];Une lettre est envoyée [This.Liege.Get_au_TitledFirstName].;Ein Brief wird an [This.Liege.GetTitledFirstName] geschickt;;Se envía una carta a [This.Liege.GetTitledFirstName];;;;;;;x
EVTDESC63052;My liege! I wish to intercede on the behalf of one of your prisoners, [FromFrom.GetBestName]. Surely a show of mercy would please all your vassals.\n\nYour faithful [From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\n Je voudrais intercéder en faveur d'une personne retenue dans vos geôles, à savoir [FromFrom.Get_only_le_Title][FromFrom.GetBestName]. Vos vassaux apprécieraient sûrement un signe de clémence.\n\nVotre fidèle [From.GetTitledName];Mein Lehnsherr! Ich möchte für einen Eurer Gefangenen vermitteln. Es handelt sich um [FromFrom.GetBestName]. Ein Gnadenerlass würde sicherlich all Euren Vasallen gefallen.\n\nEuer treuer [From.GetTitledName];;¡Mi señor! Deseo interceder por uno de tus prisioneros, [FromFrom.GetBestName]. Sin duda una muestra de clemencia complacería a todos tus vasallos.\n\nTu leal [From.GetTitledName];;;;;;;x
EVTOPTA63052;Very well;Très bien.;Nun gut;;Muy bien;;;;;;;x
EVTOPTB63052;Absolutely not!;Il n'en est pas question !;Auf keinen Fall!;;¡De ninguna manera!;;;;;;;x
EVTOPTC63052;How about you join [FromFrom.GetHerHim]?;Que diriez-vous d'aller lui tenir compagnie ?;Wollt Ihr [FromFrom.Getihmihr] Gesellschaft leisten?;;¿Qué te parece unirte a [FromFrom.GetHerHim]?;;;;;;;x
EVTOPTD63052;Diplomatically explain why I cannot;Vous expliquez de façon diplomatique pourquoi c'est impossible.;Diplomatisch erklären, warum ich das nicht kann;;Explica por qué no puedo diplomáticamente;;;;;;;x
EVTDESC63053;I have been released! Thank [This.Religion.GetRandomGodName] for the intercession of [FromFrom.GetTitledFirstName]!;J'ai été libéré[Root.Get_E] ! Que [This.Religion.GetRandomGodName] soit loué pour l'intervention [FromFrom.Get_du_TitledFirstName] !;Ich wurde freigelassen! [This.Religion.GetRandomGodName] sei Dank für [FromFrom.GetTitledFirstName]s Fürbitte!;;¡Me han liberado! ¡Agradece a [This.Religion.GetRandomGodName] la intercesión de [FromFrom.GetTitledFirstName]!;;;;;;;x
EVTOPTA63053;Free at last!;Enfin libre !;Endlich frei!;;¡Al fin libre!;;;;;;;x
EVTTOOLTIP63057;A letter of gratitude is sent to [This.GetBestName];Une lettre de remerciements est envoyée [This.Get_only_au_Title][This.GetBestName].;Ein Dankesbrief wird an [This.GetBestName] geschickt;;Se envía una carta de agradecimiento a [This.GetBestName];;;;;;;x
EVTDESC63054;Dear [Root.GetTitledFirstName], criminals belong in prison. I'm afraid there is nothing I can do to help your friend.\n\n[From.GetTitledFirstName];Ch[Root.GetErEre] [Root.GetTitledFirstName], la place des criminels est en prison. Je ne peux malheureusement rien faire pour cette personne.\n\n[From.GetTitledFirstName];Oh [Root.GetTitledFirstName], Verbrecher gehören in den Kerker. Ich kann Eurem Freund leider nicht helfen.\n\n[From.GetTitledFirstName];;Querido [Root.GetTitledFirstName], los criminales deben estar en la cárcel. Me temo que no puedo hacer nada para ayudar a tu amigo.\n\n[From.GetTitledFirstName];;;;;;;x
EVTOPTA63054;Such a shame...;Quel dommage...;Jammerschade ...;;Qué lástima...;;;;;;;x
EVTDESC63055;Soldiers took me from my bed at night! [From.GetTitledFirstName] is accusing me of conspiring against [From.GetSubjectPronoun] with known traitors!;Les soldats m'ont tiré[Root.Get_E] de mon lit en pleine nuit ! [From.Get_Le_TitledFirstName] m'accuse de conspirer contre [From.GetLuiElle] avec des traîtres !;Soldaten haben mich nächtens aus dem Bett geholt! [From.GetTitledFirstName] beschuldigt mich, mit bekannten Verrätern eine Verschwörung gegen [From.GetSubjectPronoun] zu betreiben!;;¡Los soldados me sacaron de la cama por la noche! ¡[From.GetTitledFirstName] me acusa de conspirar contra él con traidores famosos!;;;;;;;x
EVTOPTA63055;So much for a show of compassion;Finie la compassion.;So viel zu einem Zeichen von Mitgefühl ...;;Basta de demostrar compasión;;;;;;;x
EVTDESC63056;My most valued friend and vassal! Your concern for your friend is touching, but the laws of the realm must be upheld or all would surely descend into anarchy.\n\nYour faithful liege, [From.GetTitledFirstName];Je rends grâce à notre amitié et à votre fidélité ! L'inquiétude que vous manifestez à l'égard de cette personne est touchante, mais les lois du Royaume doivent être respectées ou nous risquons de sombrer dans l'anarchie.\n\nVotre [From.GetLordLady] lige, [From.Get_le_TitledFirstName];Mein teuerster Freund und Vasall! Eure Sorge über Euren Freund ist bewegend, doch die Gesetze des Reichs müssen für alle gelten, denn sonst würden wir in Anarchie versinken.\n\nEuer treuer Lehnsherr, [From.GetTitledFirstName];;¡Mi querido amigo y vasallo! Tu preocupación por tu amigo me emociona, pero deben cumplirse las leyes del reino o degeneraría en la anarquía.\n\nTu leal señor, [From.GetTitledFirstName];;;;;;;x
EVTOPTA63056;[From.GetSubjectPronounCap] speaks wisdom;[From.GetIlElleCap] parle avec sagesse.;[From.GetSubjectPronounCap] spricht weise Worte;;[From.GetSubjectPronounCap] habla con sabiduría;;;;;;;x
EVTDESC63057;My friend! Our liege, [This.Liege.GetTitledFirstName], has released me from my lonely cell, all thanks to you! [From.Religion.GetRandomGodName] bless you!\n\nYour ever grateful [GetFromRelation], [From.GetFirstName];À mon ami[Root.Get_E],\n\nNotre [This.Liege.GetLordLady] lige, [This.Liege.Get_le_TitledFirstName], m'a libéré[From.Get_E] de ma cellule, grâce à vous ! Que [From.Religion.GetRandomGodName] vous bénisse !\n\nVotre [GetFromRelation], [From.GetFirstName], avec une éternelle reconnaissance;Mein Freund! Dank Euch hat mich unser Lehnsherr, [This.Liege.GetTitledFirstName], aus meiner einsamen Zelle entlassen! [From.Religion.GetRandomGodName] sei gepriesen!\n\nEuch auf ewig dankbarer [GetFromRelation], [From.GetFirstName];;¡Amigo mío! ¡Nuestro señor, [This.Liege.GetTitledFirstName], me ha liberado gracias a ti! ¡[From.Religion.GetRandomGodName] te bendiga!\n\nTu eternamente agradecido [GetFromRelation], [From.GetFirstName];;;;;;;x
EVTOPTA63057;All is well that ends well!;Tout est bien qui finit bien !;Ende gut, alles gut!;;¡Bien está lo que bien acaba!;;;;;;;x
EVTDESC8460;I should offer to lift excommunication for anyone who joins the crusade.;Je devrais proposer de lever l'excommunication de tous ceux qui participeront à la croisade.;Ich sollte jedem, der sich dem Kreuzzug anschließt, die Aufhebung der Exkommunikation anbieten.;;Debería ofrecer el levantamiento de la excomunión para quien se una a la cruzada.;;;;;;;x
EVTOPTA8460;I will send out a proclamation.;Je vais publier une déclaration.;Ich werde eine Proklamation verschicken;;Enviaré un edicto.;;;;;;;x
EVTDESC8465;I am willing to lift the excommunication of you and accept your repentance, should you put on the cross and join the ongoing crusade.;Je suis prêt[Root.Get_E] à lever votre excommunication et à accepter votre repentance si vous prenez les armes pour participer à l'actuelle croisade.;Wenn Ihr das Kreuz erhebt und Euch dem laufenden Kreuzzug anschließt, so bin ich gewillt, den Bann der Exkommunikation von Euch zu nehmen und Eure Buße zu akzeptieren.;;Estoy dispuesto a levantar tu excomunión y aceptar tu arrepentimiento si vistes la cruz y te unes a la cruzada en curso.;;;;;;;x
EVTOPTA8465;I will accept this offer;J'accepte cette offre.;Ich werde dieses Angebot annehmen;;Aceptaré esta oferta;;;;;;;x
EVTOPTB8465;Never!;Jamais !;Niemals!;;¡Nunca!;;;;;;;x
EVTDESC8466;Several excommunicated men have chosen to take up the sword against the infidels and joined the crusade.;Plusieurs excommuniés ont choisi de prendre les armes contre les infidèles et de se joindre à la croisade.;Mehrere Exkommunizierte Männer haben sich entschieden, das Schwert gegen die Ungläubigen zu erheben und sich dem Kreuzzug anzuschließen.;;Varios excomulgados han decidido tomar las armas contra los infieles y se han unido a la cruzada.;;;;;;;x
EVTOPTA8466;Lift the excommunication;Je lève l'excommunication.;Exkommunikation aufheben;;Levanta la excomunión;;;;;;;x
EVTDESC8467;I have accepted your decision to join the crusade as repentance and will hereby lift the excommunication.;J'accepte votre décision de rejoindre la croisade en guise de repentance et lève immédiatement votre excommunication.;Ich habe Eure Entscheidung akzeptiert, Euch als Buße dem Kreuzzug anzuschließen. Hiermit nehme ich den Bann der Exkommunikation von Euch.;;He aceptado tu decisión de unirte a la cruzada como penitencia y por la presente levanto la excomunión.;;;;;;;x
EVTDESC55006;My liege has persuaded me to embrace this notion of Englishness that is sweeping the realm.;M[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige m'a convaincu[Root.Get_E] d'embrasser cette notion d'anglicité qui balaie le pays.;Mein Lehnsherr hat mich überredet, diese Idee des Englischtums zu übernehmen, die sich im ganzen Reich ausbreitet;;Mi señor me ha convencido de que abrace esta cultura inglesa que recorre el reino.;;;;;;;x
EVTOPTA55006;Oh I say, game of cricket anyone?;Une partie de cricket pour tout le monde ?;Oh, wie wäre es mit einem Ründchen Cricket?;;¿Alguien quiere jugar al cricket?;;;;;;;x
EVTDESC80000;The peasant army ravaging the county of [Root.GetName] is burning down buildings!;L'armée de paysans qui ravage le comté de [Root.GetName] incendie les édifices !;Die Bauernarmee, die gerade die Provinz [Root.GetName] verwüstet, brennt nun auch Gebäude nieder!;;¡El ejército de campesinos que asola la provincia de [Root.GetName] está quemando edificios!;;;;;;;x
EVTOPTA80000;Is there anything they won't destroy?;Y a-t-il quelque chose qu'ils comptent épargner ?;Gibt es irgendwas, das sie nicht zerstören würden?;;¿Dejarán algo sin destruir?;;;;;;;x
EVTOPTB80000;Bad news, but I am glad it didn't happen to my holdings...;Mauvaise nouvelle, mais heureusement mes propriétés ne sont pas concernées...;Schlechte Nachrichten, aber das betrifft meine Besitztümer nicht ....;;Malas noticias, pero me alegro de que no le pasara a mis posesiones...;;;;;;;x
EVTDESC80001;The peasant army ravaging the county of [From.GetName] is burning down my buildings!;L'armée de paysans qui ravage le comté de [From.GetName] incendie mes édifices !;Die Bauernarmee, die gerade die Provinz von [From.GetName] verwüstet, brennt nun auch Gebäude nieder!;;¡El ejército de campesinos que asola la provincia de [From.GetName] está quemando edificios!;;;;;;;x
EVTDESC80005;I have been attacked by the peasants rebels in [Root.Location.GetName]!;Les paysans rebelles de [Root.Location.GetName] s'en sont pris à moi !;Die Bauernrebellen haben mich in [Root.Location.GetName] angegriffen!;;¡Los campesinos rebeldes me han atacado en [Root.Location.GetName]!;;;;;;;x
EVTOPTA80005;They killed me?!;Ils m'ont tué[Root.Get_E] ?!;Sie haben mich getötet?!;;¿Me han matado?;;;;;;;x
EVTOPTB80005;Damn these rebels!;Maudits rebelles !;Diese verdammten Rebellen ...;;¡Malditos rebeldes!;;;;;;;x
EVTOPTC80005;I am lucky to be alive...;J'ai de la chance d'être en vie...;Ich habe Glück, am Leben zu sein ...;;Tengo suerte de estar vivo...;;;;;;;x
EVTDESC80050;[From.GetTitledName] has been captured and killed by peasant rebels!;Les paysans rebelles ont capturé et tué [From.Get_le_TitledName] !;[From.GetTitledName] wurde von Bauernrebellen gefangen und hingerichtet!;;¡[From.GetTitledName] ha sido capturado y asesinado por campesinos rebeldes!;;;;;;;x
EVTOPTA80050;How dare they execute a subject of mine!;Comment osent-ils exécuter un de nos sujets ?!;Wie können sie es wagen, einen meiner Untergebenen hinzurichten!;;¿Cómo osan ejecutar a un súbdito mío?;;;;;;;x
EVTDESC80051;My liege,\nI was ambushed by a mob of peasant rebels and barely got away with my life. The attack has left me maimed and I fear for the life of me and those around me in [From.Location.GetName]. These rebels must be stopped.\n\nSigned,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJ'ai échappé de peu à la mort suite à une embuscade par une foule de paysans rebelles. L'événement me laisse une mutilation et je crains désormais pour ma vie et pour celle de ceux qui m'entourent à [From.Location.GetName]. Il faut absolument arrêter ces rebelles.\n\nSigné,\n[From.GetTitledName];Mein Lehnsherr,\nEine Schar Bauernrebellen hat mir einen Hinterhalt gelegt. Ich bin gerade so mit dem Leben davongekommen, wurde aber verstümmelt. Nun sorge ich mich um mein Leben und um das meiner Begleiter in [From.Location.GetName]. Diese Rebellen müssen aufgehalten werden.\n\nGezeichnet,\n[From.GetTitledName];;Mi señor,\nFui emboscado por una turba de campesinos rebeldes y logré huir a duras penas. El ataque me dejó lisiado y temo por mi vida y la de los que me rodean en [From.Location.GetName]. Hay que parar a esos rebeldes.\n\nFirmado,\n[From.GetTitledName];;;;;;;x
EVTOPTA80051;They sure do...;Oui, il le faut...;In der Tat ...;;Sin duda lo serán...;;;;;;;x
EVTDESC80052;My liege,\nAlthough I escaped with my life, the mob of peasant rebels that attacked me managed to wound me. I fear these attacks will only increase until the revolt in [From.Location.GetName] is put down.\nSigned,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJ'ai survécu, mais les paysans rebelles qui s'en sont pris à moi ont réussi à me blesser. Je crains que ces attaques ne s'intensifient tant que la révolte de [From.Location.GetName] ne sera pas matée.\n\nSigné,\n[From.GetTitledName];Mein Lehnsherr,\nIch entkam zwar mit meinem Leben, aber die Schar angreifender Bauernrebellen hat mich verwundet. Wenn die Revolte in [From.Location.GetName] nicht niedergeschlagen wird, werden diese Angriffe wohl noch zunehmen.\nGezeichnet\n[From.GetTitledName];;Mi señor,\nAunque logré huir, la turba de campesinos rebeldes que me atacó logró herirme. Me temo que estos ataques no harán más que aumentar hasta que la revuelta en [From.Location.GetName] sea sofocada.\nFirmado,\n[From.GetTitledName];;;;;;;x
